customer_id,entity_type,first_name,last_name,tin,address,city,state,zip,dob
cust_000466,Individual,Michelle,Stewart,705-21-0022,873 Stuart Way Suite 255,Johnsonstad,AL,28993,1978-06-18
cust_000467,Partnership,Miller Group,,80-6798255,7406 Bird Views Suite 021,North Ashley,AR,33504,2005-09-13
cust_000468,Individual,John,Simmons,294-18-9722,6583 Peter Mountains Suite 487,Johnsonfort,SD,06752,1965-09-14
cust_000469,LLC,"Hall, Alvarado and Morton",,71-6975663,938 Parker Field,West Marcport,AL,07359,2016-03-16
cust_000470,LLC,"Pennington, Caldwell and Richardson",,38-8312779,7352 Tran Islands Suite 923,West Daniel,MI,39910,2016-05-30
cust_000471,Individual,Tracie,Stewart,368-74-3983,4235 Carlson Field,Johnchester,AS,37729,1971-03-01
cust_000472,Individual,Nicole,Dunn,313-74-2726,786 Murphy Plaza Suite 304,Lake John,NH,15900,1969-06-25
cust_000473,Individual,Robert,Kim,533-07-2201,7334 Phillips Street Suite 986,West Andrew,MA,08094,1967-12-18
cust_000474,Individual,Kevin,Glover,415-66-9678,3063 Harris Trafficway Apt. 630,Meyerport,PR,29515,2000-02-09
cust_000475,Individual,Steven,Adams,216-44-7215,917 Samantha Field Suite 167,Sethborough,ID,34967,1951-01-03
cust_000476,Individual,Mitchell,Wood,823-57-2825,42503 Melissa Spring Suite 730,Murillochester,MT,45984,1961-10-02
cust_000477,Individual,Kelsey,Gutierrez,456-52-4192,03425 Bowman Avenue Suite 344,Michaelshire,VT,53997,1978-05-28
cust_000478,Corporation,Evans Inc,,21-3483703,9613 Bradley Locks Suite 017,Lake Dustin,NV,75361,2002-03-05
cust_000479,Individual,Stephanie,Thompson,022-78-6467,04856 Campbell Union,East Christinatown,MT,20441,1955-08-08
cust_000480,Individual,Beth,Mendez,664-10-6143,31946 White Ridges Suite 724,South Johnny,AK,18170,1936-05-27
cust_000481,Individual,Steven,Hicks,767-99-3225,255 Melendez Harbors,Buckleyville,MP,14525,1997-08-07
cust_000482,LLC,Berger-Miller,,33-3776786,05113 Charles Vista Suite 393,Stewartfort,NY,85563,2019-01-18
cust_000483,Individual,John,Frey,125-25-8865,208 Ethan Roads,North Ronaldview,MN,47208,2002-02-24
cust_000484,LLC,Rollins-Fuller,,54-9170561,1314 Melissa Bypass Suite 805,Wilsonview,NE,04771,2002-04-24
cust_000485,Individual,Thomas,Cannon,120-60-0616,44066 Jimenez Falls Suite 086,Bauerburgh,TX,58688,1983-03-01
cust_000486,Individual,Jessica,Vega,750-64-7435,747 Garcia Path,Robertburgh,AL,57363,1950-06-11
cust_000487,Partnership,Armstrong-Benjamin,,42-6038943,028 Levine Rapids Suite 269,Andersonview,MA,45336,2024-10-27
cust_000488,Individual,Beth,Sanders,458-37-5124,3257 Christopher Oval,Duncantown,VA,83655,1968-10-07
cust_000489,LLC,"Valdez, White and Sanchez",,58-4626771,9046 Andrew Ridges Apt. 206,Lake Ray,OH,17622,2010-04-27
cust_000490,LLC,Crosby-Juarez,,66-0469860,48950 Kenneth Extensions Suite 245,Beverlyfort,HI,54668,2003-10-11
cust_000491,Individual,Joseph,Morgan,154-31-0626,721 Jones Brook,West Anita,MN,25807,1961-06-18
cust_000492,Individual,Debra,Wilson,100-03-6096,9185 James Station Suite 212,Millertown,MP,76643,1998-10-26
cust_000493,Individual,Heather,Sanders,705-55-1335,99345 Kane Summit,North Andrew,SC,34892,1984-07-26
cust_000494,Individual,Christopher,Neal,505-15-3944,2157 Owens Court,Juliaburgh,VI,19340,1951-03-17
cust_000495,Individual,Patricia,Watson,217-19-1653,251 Amber Mountains,North Haleytown,UT,88749,1974-04-23
cust_000496,Individual,Patricia,Walls,105-25-4177,23919 Michael Ridges Suite 771,East Scottside,WI,55734,1965-02-23
cust_000497,Corporation,"Harris, Ellison and Robinson",,48-3332173,267 Timothy Run Suite 747,Greerberg,VA,97702,2002-04-10
cust_000498,Individual,Jesus,Stanley,021-80-8327,591 Nguyen Street,Michaelchester,AK,79053,1998-04-14
cust_000499,Individual,Richard,Potter,075-06-7776,5220 Turner Oval,Hermanmouth,GA,33198,1977-03-03
cust_000500,LLC,"Holmes, Ingram and Howard",,68-3957061,565 Kimberly Locks Apt. 986,New Brianhaven,VA,06239,2015-06-10
